iid,age,gender,race,imprace,imprelig,goal,date,go_out,career_c,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
399,29.0,1,2.0,1.0,1.0,2.0,4.0,2.0,7.0,7.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,15.0,15.0,25.0,20.0,25.0,1.5608597264851731,9.0,9.0,9.0,9.0,9.0,40.0,5.0,10.0,25.0,15.0,5.0,8.0,9.0,9.0,10.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0
400,26.0,1,2.0,7.0,7.0,5.0,4.0,2.0,7.0,3.0,4.0,40.0,7.316911617676465,20.0,7.5,1.0,1.0,70.0,5.0,5.0,7.5,3.0,3.0,7.0,10.0,8.0,6.0,7.0,40.0,10.0,20.0,10.0,10.0,10.0,7.0,7.0,9.0,6.0,9.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0
401,31.0,1,2.0,1.0,1.0,2.0,4.0,1.0,7.0,9.0,4.0,35.0,7.316911617676465,25.0,20.0,0.0,20.0,25.0,10.0,30.0,10.0,0.0,24.065233789191378,8.0,6.5,10.0,7.0,5.0,30.0,10.0,20.0,20.0,0.0,20.0,8.0,7.0,10.0,5.0,6.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0
402,29.0,1,4.0,1.0,1.0,3.0,4.0,2.0,7.0,6.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,25.0,20.0,10.0,20.0,10.0,15.0,6.0,8.0,10.0,7.0,9.0,10.0,25.0,10.0,20.0,10.0,25.0,7.0,10.0,10.0,8.0,9.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,4.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0
403,22.0,1,2.0,6.0,6.0,5.0,5.0,3.0,7.0,6.0,4.0,20.0,25.0,20.0,15.0,5.0,15.0,25.0,20.0,10.0,20.0,15.0,10.0,4.0,8.0,9.0,7.0,9.0,25.0,20.0,20.0,15.0,10.0,10.0,4.0,8.0,9.0,7.0,7.0,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0
404,23.0,1,2.0,1.0,4.0,2.0,5.0,2.0,7.0,7.0,4.0,25.0,14.0,25.0,25.0,3.0,8.0,10.0,16.0,24.0,24.0,20.0,6.0,6.0,9.0,8.0,7.0,8.0,27.0,10.0,20.0,25.0,4.0,14.0,8.0,6.0,8.0,7.0,6.0,10.0,5.0,8.0,10.0,8.0,8.0,9.0,7.0,9.0,8.0,4.0,5.0,8.0,7.0,8.0,6.0,3.0
405,30.0,1,1.0,1.0,1.0,4.0,5.0,5.0,9.0,6.0,4.0,30.0,25.0,20.0,15.0,5.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,9.0,10.0,10.0,25.0,10.0,25.0,15.0,20.0,5.0,8.0,8.0,9.0,10.0,9.0,6.0,1.0,6.0,9.0,8.0,9.0,2.0,6.0,8.0,8.0,6.0,10.0,9.0,7.0,9.0,9.0,5.0
406,27.0,1,4.0,1.0,1.0,1.0,6.0,2.0,7.0,6.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,1.5608597264851731,6.0,7.0,8.0,8.0,9.0,40.0,0.0,20.0,27.5,0.0,10.0,6.0,8.0,7.0,7.0,8.0,4.0,6.0,8.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,9.0,7.0,10.0,2.0,1.0
407,24.0,1,2.0,1.0,1.0,3.0,4.0,2.0,6.0,5.0,4.0,30.0,15.0,15.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,7.0,8.0,8.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,7.0,6.0,7.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,7.0,10.0,9.0,9.0,7.0,7.0
408,24.0,1,3.0,1.0,1.0,2.0,7.0,1.0,9.0,6.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0,8.0,7.0,8.0,10.0,9.0,20.0,25.0,15.0,15.0,10.0,15.0,8.0,9.0,8.0,10.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0
409,23.0,1,2.0,5.0,5.0,2.0,6.0,3.0,2.0,7.0,4.0,20.0,15.0,20.0,20.0,10.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,9.0,9.0,8.0,8.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,9.0,9.0,7.0,7.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,6.0,8.0,10.0,10.0,5.0,2.0
410,27.0,1,2.0,8.0,8.0,1.0,5.0,1.0,7.0,5.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0,50.0,10.0,10.0,10.0,5.0,5.0,7.0,10.0,10.0,5.0,10.0,10.0,8.0,5.0,8.0,2.625,1.0,8.0,10.0,1.0,8.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0
411,34.0,1,2.0,8.0,2.0,3.0,4.0,1.0,7.0,3.0,4.0,35.0,15.0,15.0,25.0,10.0,0.0,60.0,0.0,10.0,20.0,0.0,1.5608597264851731,8.0,6.5,7.0,9.0,5.0,40.0,20.0,15.0,15.0,5.0,5.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,3.0,1.0,8.0,1.0,7.0,6.0,7.0,10.0,8.0,3.0
412,27.0,1,2.0,1.0,1.0,1.0,5.0,2.0,7.0,4.0,4.0,40.0,7.316911617676465,8.702327607760777,7.5,5.0,5.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,57.5,1.0,1.0,7.5,1.0,1.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0
413,26.0,1,2.0,5.0,3.0,1.0,5.0,2.0,8.0,8.0,4.0,10.0,10.0,30.0,27.5,5.0,15.0,25.0,10.0,20.0,25.0,10.0,10.0,7.0,9.0,8.0,7.0,6.0,30.0,10.0,10.0,27.5,10.0,10.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0
414,29.0,1,2.0,2.0,10.0,6.0,1.0,1.0,7.0,5.0,4.0,40.0,7.316911617676465,8.702327607760777,7.5,1.0,1.0,70.0,1.0,1.0,7.5,1.0,1.5608597264851731,7.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,15.0,15.0,25.0,7.0,8.0,8.0,8.0,8.0,10.0,5.0,9.0,5.0,2.625,0.5,5.0,5.0,0.0,8.0,7.0,0.0,4.0,2.375,4.0,2.0,0.0
415,31.0,1,2.0,3.0,1.0,1.0,4.0,2.0,7.0,4.0,4.0,10.0,20.0,31.610603435343535,10.0,10.0,10.0,20.0,10.0,10.0,27.5,10.0,20.0,7.0,8.0,10.0,4.0,8.0,20.0,10.0,10.0,27.5,10.0,20.0,7.0,4.0,10.0,3.0,10.0,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0
416,25.0,0,3.0,3.0,3.0,6.0,4.0,1.0,3.0,3.0,4.0,15.0,20.0,30.0,20.0,5.0,10.0,30.0,10.0,10.0,27.5,10.0,10.0,7.0,8.0,8.0,8.0,8.0,30.0,10.0,10.0,27.5,10.0,10.0,7.0,8.0,8.0,8.0,8.0,4.0,1.0,8.0,8.0,7.0,6.0,6.0,1.0,8.0,7.0,8.0,5.0,7.0,5.0,10.0,4.0,3.0
417,29.0,0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,8.0,4.0,8.0,25.0,10.0,10.0,20.0,15.0,20.0,7.0,8.0,8.0,4.0,8.0,6.0,1.0,4.0,5.0,8.0,8.0,8.0,3.0,5.0,7.0,2.0,6.0,7.0,7.0,6.0,3.0,8.0
418,25.0,0,4.0,7.0,3.0,6.0,7.0,2.0,1.0,5.0,4.0,15.0,25.0,20.0,15.0,10.0,15.0,25.0,15.0,15.0,20.0,10.0,15.0,7.0,9.0,8.0,7.0,5.0,20.0,15.0,20.0,15.0,15.0,15.0,7.0,9.0,8.0,7.0,5.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0
419,28.0,0,2.0,0.0,1.0,4.0,2.0,1.0,11.0,5.0,4.0,5.0,27.60985302939412,20.0,10.0,5.0,27.505,50.0,10.0,5.0,10.0,5.0,20.0,9.0,8.0,9.0,5.0,4.0,50.0,5.0,10.0,20.0,5.0,10.0,8.0,8.0,9.0,3.0,8.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0
420,22.0,0,2.0,1.0,1.0,5.0,4.0,2.0,11.0,5.0,4.0,10.0,10.0,31.610603435343535,10.0,15.0,15.0,35.0,5.0,15.0,25.0,5.0,15.0,8.0,9.0,10.0,7.0,7.0,25.0,10.0,10.0,15.0,25.0,15.0,8.0,8.0,10.0,9.0,9.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0
421,25.0,0,4.0,5.0,5.0,1.0,4.0,3.0,11.0,7.0,4.0,20.0,10.0,30.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7.0,6.5,6.0,6.0,30.0,10.0,30.0,10.0,10.0,10.0,7.0,7.0,6.5,6.0,6.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0
422,26.0,1,2.0,6.0,7.0,2.0,4.0,2.0,7.0,8.0,4.0,30.0,25.0,20.0,10.0,10.0,5.0,30.0,20.0,15.0,15.0,15.0,5.0,8.0,10.0,8.0,8.0,8.0,45.0,5.0,10.0,20.0,10.0,10.0,7.0,9.0,9.0,7.0,8.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0
423,30.0,1,2.0,1.0,1.0,2.0,4.0,1.0,7.0,6.0,4.0,30.0,20.0,30.0,10.0,5.0,5.0,20.0,10.0,20.0,10.0,25.5,5.0,7.0,9.0,9.0,8.0,9.0,40.0,10.0,10.0,20.0,10.0,10.0,7.0,8.0,9.0,9.0,8.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0
424,24.0,1,4.0,4.0,4.0,2.0,6.0,3.0,2.0,6.0,4.0,17.0,16.0,17.0,17.0,17.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,25.0,15.0,15.0,15.0,15.0,15.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,8.0,5.0,7.0,8.0,5.0
425,28.0,1,2.0,3.0,7.0,2.0,4.0,2.0,7.0,6.0,4.0,16.0,25.0,20.0,12.0,12.0,15.0,10.0,25.0,20.0,10.0,20.0,15.0,6.0,9.0,9.0,6.0,9.0,25.0,19.0,10.0,20.0,6.0,20.0,6.0,9.0,8.0,5.0,6.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,6.0,7.0,5.0,7.0,2.0,2.0
426,24.0,1,2.0,4.0,7.0,2.0,2.0,1.0,13.0,7.0,4.0,25.0,7.316911617676465,31.610603435343535,20.0,8.0,5.0,30.0,3.0,35.0,7.5,20.0,3.0,8.0,8.0,10.0,8.0,9.0,57.5,5.0,5.0,20.0,5.0,5.0,7.0,6.0,10.0,6.0,8.0,7.0,2.0,7.0,8.0,6.0,4.0,3.0,2.0,6.0,5.0,3.0,7.0,6.0,6.0,6.0,4.0,2.0
427,28.0,1,2.0,1.0,1.0,1.0,7.0,3.0,15.0,6.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,10.0,7.0,8.0,9.0,25.0,10.0,10.0,25.0,20.0,10.0,8.0,10.0,8.0,9.0,9.0,10.0,1.0,10.0,8.0,7.0,7.0,9.0,1.0,3.0,8.0,1.0,4.0,5.0,7.0,10.0,1.0,10.0
428,27.0,1,4.0,8.0,8.0,3.0,2.0,1.0,7.0,8.0,4.0,40.0,10.0,10.0,10.0,10.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,9.0,7.0,9.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0
429,27.0,1,2.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,4.0,40.0,10.0,15.0,15.0,5.0,0.0,25.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,9.0,9.0,8.0,57.5,5.0,5.0,7.5,5.0,5.0,8.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0
430,22.0,0,4.0,3.0,10.0,1.0,6.0,2.0,2.0,5.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,25.0,10.0,10.0,27.5,10.0,15.0,5.0,8.0,6.5,8.0,8.0,25.0,20.0,10.0,27.5,10.0,5.0,5.0,8.0,6.5,9.0,9.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,9.0,8.0,8.0,5.0,4.0
431,27.0,0,4.0,5.0,8.0,2.0,7.0,3.0,7.0,7.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,9.0,7.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0,9.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,7.0,5.0,8.0,10.0,10.0,3.0
432,28.0,0,2.0,1.0,1.0,4.0,6.0,3.0,11.0,4.0,4.0,15.0,27.60985302939412,30.0,10.0,10.0,5.0,25.0,10.0,25.0,15.0,20.0,5.0,7.0,8.0,8.0,8.0,8.0,20.0,0.0,25.0,15.0,25.0,15.0,6.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,10.0,10.0,10.0,7.0,1.0,6.0,6.0,4.0,9.0,8.0,8.0,7.0,5.0,5.0
433,30.0,0,6.0,3.0,3.0,2.0,6.0,3.0,6.0,5.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,10.0,27.5,5.0,5.0,8.0,6.5,8.0,7.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,8.0,6.0,8.0,6.0,7.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,1.0,6.0,7.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0
434,27.0,0,2.0,2.0,2.0,1.0,4.0,2.0,15.0,3.0,4.0,30.0,15.0,15.0,27.5,0.0,10.0,40.0,10.0,10.0,25.0,0.0,15.0,7.0,7.0,6.5,8.0,4.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,7.0,7.0,8.0,4.0,4.0,2.0,9.0,6.0,3.0,3.0,3.0,2.0,7.0,4.0,6.0,2.0,4.0,4.0,7.0,8.0,4.0
435,22.0,0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,5.0,4.0,25.0,7.316911617676465,20.0,25.0,15.0,10.0,50.0,1.0,4.0,25.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,50.0,2.0,8.0,27.5,1.0,4.0,7.0,9.0,10.0,10.0,10.0,5.0,5.0,6.0,9.0,8.0,8.0,3.0,2.0,9.0,9.0,1.0,8.0,7.0,9.0,9.0,10.0,10.0
436,23.0,0,2.0,9.0,1.0,1.0,6.0,1.0,1.0,5.0,4.0,28.0,8.0,17.0,22.0,17.0,8.0,50.0,0.0,0.0,27.5,0.0,1.5608597264851731,9.0,8.0,7.0,10.0,6.0,20.0,20.0,20.0,20.0,20.0,3.552713678800501e-15,4.0,4.0,6.5,10.0,4.0,8.0,5.0,9.0,10.0,8.0,7.0,8.0,5.0,1.0,9.0,10.0,8.0,10.0,6.0,10.0,10.0,4.0
437,23.0,0,2.0,2.0,6.0,1.0,4.0,1.0,11.0,5.0,4.0,15.0,15.0,18.0,18.0,14.0,20.0,35.0,12.0,12.0,15.0,15.0,23.0,7.0,9.0,9.0,9.0,8.0,28.0,12.0,13.0,10.0,12.0,25.0,5.0,10.0,9.0,9.0,9.0,6.0,7.0,7.0,8.0,9.0,9.0,8.0,5.0,6.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,6.0
438,23.0,0,2.0,1.0,5.0,1.0,4.0,1.0,11.0,4.0,4.0,14.0,15.0,16.0,17.0,18.0,20.0,20.0,12.0,15.0,15.0,14.0,14.0,7.0,8.0,7.0,7.0,7.0,20.0,12.0,15.0,15.0,14.0,14.0,7.0,8.0,7.0,8.0,8.0,3.0,1.0,8.0,9.0,5.0,5.0,8.0,4.0,7.0,6.0,5.0,7.0,9.0,10.0,9.0,8.0,3.0
439,29.0,0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,7.0,4.0,20.0,10.0,31.610603435343535,7.5,10.0,5.0,60.0,0.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,30.0,10.0,10.0,10.0,20.0,20.0,7.0,6.0,7.0,7.0,5.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,4.0,9.0,9.0,9.0,6.0,6.0
440,21.0,1,2.0,8.0,2.0,1.0,7.0,2.0,1.0,7.0,4.0,35.0,7.316911617676465,30.0,20.0,5.0,5.0,40.0,5.0,20.0,10.0,20.0,5.0,8.0,8.0,9.0,9.0,9.0,35.0,5.0,30.0,20.0,5.0,5.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,4.0,5.0,5.0,10.0,8.0,10.0,8.0,5.0
441,24.0,1,2.0,4.0,2.0,2.0,7.0,1.0,1.0,7.0,4.0,35.0,10.0,25.0,20.0,5.0,5.0,50.0,0.0,0.0,25.0,25.0,1.5608597264851731,8.0,7.0,9.0,8.0,8.0,50.0,0.0,20.0,20.0,0.0,10.0,7.0,4.0,9.0,9.0,5.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,13.5,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0
442,25.0,1,2.0,1.0,1.0,4.0,6.0,1.0,1.0,6.0,4.0,40.0,10.0,8.702327607760777,27.5,0.0,5.0,30.0,10.0,10.0,20.0,25.5,10.0,7.0,9.0,8.0,8.0,9.0,57.5,0.0,10.0,27.5,0.0,3.552713678800501e-15,7.0,4.0,6.5,3.0,9.0,7.0,1.0,7.0,5.0,2.625,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0
443,27.0,1,3.0,1.0,3.0,2.0,6.0,2.0,9.0,7.0,4.0,30.0,25.0,10.0,20.0,0.0,15.0,40.0,0.0,20.0,20.0,20.0,1.5608597264851731,7.0,10.0,7.0,9.0,7.0,40.0,10.0,10.0,27.5,0.0,10.0,7.0,8.0,8.0,10.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0
444,26.0,1,2.0,5.0,1.0,2.0,4.0,2.0,7.0,3.0,4.0,40.0,10.0,10.0,27.5,0.0,0.0,30.0,20.0,10.0,27.5,5.0,5.0,8.0,7.0,8.0,9.0,7.0,50.0,10.0,0.0,20.0,0.0,20.0,8.0,7.0,6.5,9.0,7.0,8.0,8.0,9.0,4.0,6.0,8.0,6.0,2.0,5.0,4.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0
445,30.0,1,2.0,1.0,1.0,2.0,5.0,2.0,9.0,5.0,4.0,40.0,12.0,18.0,12.0,6.0,12.0,30.0,15.0,10.0,20.0,20.0,5.0,9.0,8.0,10.0,7.0,7.0,57.5,5.0,5.0,20.0,5.0,5.0,9.0,9.0,10.0,7.0,7.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0
446,28.0,1,3.0,2.0,2.0,1.0,4.0,3.0,7.0,7.0,4.0,30.0,20.0,25.0,15.0,10.0,0.0,30.0,25.0,25.0,20.0,0.0,1.5608597264851731,6.0,8.0,7.0,9.0,5.0,30.0,20.0,15.0,15.0,15.0,5.0,6.0,8.0,7.0,7.0,4.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0
447,26.0,1,4.0,1.0,1.0,1.0,7.0,2.0,7.0,3.0,4.0,15.0,27.60985302939412,25.0,20.0,0.0,10.0,20.0,20.0,15.0,25.0,10.0,10.0,6.0,10.0,7.0,6.0,4.0,25.0,20.0,20.0,20.0,0.0,15.0,6.0,7.0,7.0,5.0,9.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0
448,22.0,1,2.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,4.0,25.0,15.0,25.0,25.0,5.0,5.0,15.0,15.0,25.0,17.0,18.0,10.0,8.0,9.0,9.0,8.0,10.0,30.0,20.0,15.0,20.0,0.0,15.0,8.0,7.0,9.0,8.0,8.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0
449,23.0,1,6.0,7.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,40.0,7.316911617676465,8.702327607760777,27.5,1.0,1.0,25.0,1.0,13.0,27.5,11.0,6.0,7.0,10.0,10.0,10.0,8.0,55.0,2.0,1.0,27.5,1.0,1.0,7.0,9.0,9.0,10.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.375,6.0,4.0,1.0
450,25.0,1,2.0,3.0,7.0,2.0,6.0,2.0,9.0,3.0,4.0,40.0,7.316911617676465,8.702327607760777,7.5,5.0,27.505,25.0,5.0,5.0,7.5,25.5,24.065233789191378,9.0,6.5,10.0,7.0,10.0,50.0,5.0,5.0,7.5,5.0,26.66666666666666,8.0,8.0,8.0,7.0,8.0,7.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,5.0,7.0,9.0,10.0,9.0,10.0,5.0,10.0
451,30.0,1,4.0,3.0,1.0,2.0,3.0,3.0,7.0,3.0,4.0,20.0,27.60985302939412,8.702327607760777,20.0,5.0,10.0,20.0,31.349999999999998,10.0,10.0,10.0,10.0,3.0,6.5,6.5,4.0,4.0,40.0,10.0,10.0,20.0,10.0,10.0,3.0,4.0,6.5,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,7.0,5.0,7.0,7.0,8.0,6.0,6.0
452,29.0,1,4.0,7.0,1.0,1.0,5.0,3.0,7.0,7.0,4.0,35.0,27.60985302939412,25.0,7.5,0.0,5.0,35.0,5.0,15.0,27.5,5.0,10.0,7.0,8.0,10.0,7.0,8.0,30.0,5.0,10.0,27.5,10.0,15.0,7.0,8.0,8.0,6.0,7.0,9.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,10.0,5.0,3.0
453,27.0,1,4.0,4.0,3.0,2.0,6.0,5.0,1.0,6.0,4.0,30.0,27.60985302939412,30.0,7.5,0.0,5.0,20.0,15.0,20.0,15.0,15.0,15.0,5.0,6.5,8.0,7.0,5.0,30.0,29.117647058823533,30.0,7.5,0.0,5.0,6.0,5.0,8.0,4.0,7.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,4.0,7.0,6.0,5.0,4.0,1.0
454,27.0,0,2.0,3.0,3.0,2.0,7.0,3.0,2.0,5.0,4.0,10.0,20.0,20.0,20.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,20.0,20.0,10.0,20.0,20.0,10.0,8.0,9.0,9.0,9.0,7.0,5.0,8.0,5.0,9.0,9.0,9.0,7.0,1.0,4.0,9.0,4.0,9.0,9.0,8.0,8.0,4.0,9.0
455,24.0,0,4.0,5.0,5.0,1.0,6.0,2.0,2.0,4.0,4.0,10.0,25.0,20.0,16.0,20.0,9.0,25.0,12.0,12.0,20.0,11.0,20.0,7.0,9.0,8.0,9.0,8.0,20.0,16.0,13.0,19.0,13.0,19.0,7.0,8.0,8.0,7.0,9.0,3.0,5.0,3.0,10.0,10.0,7.0,7.0,1.0,8.0,10.0,4.0,8.0,9.0,8.0,9.0,9.0,7.0
456,29.0,0,4.0,3.0,2.0,2.0,6.0,1.0,7.0,2.0,4.0,25.0,20.0,15.0,10.0,15.0,15.0,30.0,15.0,10.0,15.0,10.0,20.0,8.0,8.0,7.0,6.0,7.0,20.0,10.0,20.0,10.0,29.710144927536238,10.0,7.0,4.0,6.5,5.0,8.0,1.0,1.0,8.0,8.0,7.0,7.0,6.0,2.0,8.0,8.0,4.0,7.0,7.0,6.0,6.0,8.0,8.0
457,34.0,0,4.0,1.0,1.0,6.0,7.0,3.0,6.0,10.0,4.0,25.0,7.316911617676465,25.0,25.0,0.0,25.0,30.0,20.0,10.0,15.0,10.0,15.0,7.0,6.5,8.0,7.0,4.0,20.0,20.0,10.0,15.0,20.0,15.0,7.0,8.0,8.0,7.0,7.0,1.0,2.0,1.0,8.0,9.0,9.0,10.0,1.0,1.0,10.0,4.0,7.0,4.0,10.0,8.0,1.0,1.0
458,29.0,0,4.0,9.0,8.0,1.0,4.0,1.0,7.0,5.0,4.0,40.0,7.316911617676465,25.0,20.0,0.0,0.0,50.0,10.0,20.0,7.5,0.0,20.0,10.0,10.0,10.0,9.0,10.0,30.0,10.0,30.0,10.0,20.0,3.552713678800501e-15,8.0,7.0,10.0,7.0,10.0,9.0,1.0,6.0,10.0,8.0,6.0,9.0,3.0,6.0,9.0,7.0,8.0,8.0,4.0,4.0,10.0,9.0
